model_name;user_id;hotkey_count;technique_id;log_likelyhood;n_params;N;p1;p2;p3;p4;p5;p6;p7;p8;p9;p10
RW;0;0;0;-284.59368229455185;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-568.2866722496703;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-373.0804269639861;2;711;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-245.08796376232593;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-566.8861185503887;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-397.94207378701594;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-283.6540312384394;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-788.6387821140447;2;715;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-336.7926159507018;2;717;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-620.0038218768203;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-585.5577487345861;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-317.40901254653005;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-250.11641020794536;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-510.12167990234786;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-416.9075465809704;2;720;0.1;3.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-229.9362570259261;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-536.3075857099802;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-349.13129707182867;2;711;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-192.56916379352444;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-530.1321722578551;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-376.61121317996736;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-226.9161658936799;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-776.770229709823;2;715;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-313.9530369760625;2;717;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-596.1022868436438;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-550.416999190085;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-291.79979751842905;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-197.15796112517202;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-472.66962106698105;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-394.4985586420797;2;720;0.1;4.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-186.38795590115095;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-512.3666595307644;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-329.61229100446417;2;711;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-151.36504605886947;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-501.13173924116626;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-359.6688530229806;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-181.20926262903671;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-771.5746706718243;2;715;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-295.9838910186359;2;717;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-580.1930585645562;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-522.7712772693193;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-271.2341373777736;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-155.47587447903584;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-443.7940681119425;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-376.0423769488807;2;720;0.1;4.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-151.94492740942215;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-495.2088210652874;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-313.986575856213;2;711;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-119.1675603342444;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-478.7813623153757;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-346.5570710430632;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-144.6133449841642;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-772.1595220814609;2;715;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-282.0816200596505;2;717;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-570.9574874372015;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-501.61285618717574;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-254.90544048268828;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-122.80307668098635;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-422.08215721811365;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-361.11353405127744;2;720;0.1;5.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-124.85927088638321;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-483.737113563553;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-301.7590027292435;2;711;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-94.05182120244942;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-462.1007411763978;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-336.7684398227413;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-115.43431435886058;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-777.7236022570469;2;715;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-271.56183326546847;2;717;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-567.2745217234087;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-486.04636201456896;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-242.11917720333045;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-97.23866416765239;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-406.311639902726;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-349.31333161135944;2;720;0.1;5.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-103.65753000973336;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-477.0111915882801;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-292.4815738302138;2;711;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-74.45979676813977;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-450.236037789627;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-329.84966435718275;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-92.22837542516487;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-787.5641358392486;2;715;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-263.8509471347434;2;717;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-568.2083082763709;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-475.28565198518834;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-232.28705502377497;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-77.2367128218546;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-395.4504869457215;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-340.27487843715346;2;720;0.1;6.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-87.12786660313891;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-474.236797876004;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-285.75504378275235;2;711;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-59.15599533008721;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-442.4537627490016;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-325.4013526076019;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-73.79581507798544;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-801.074198156303;2;715;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-258.47350183309345;2;717;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-572.9861162063928;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-468.64657094886326;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-224.9164920291568;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-61.56620965273293;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-388.64146821927835;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-333.66534094528805;2;720;0.1;6.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-74.29101369583697;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-474.7503259603616;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-281.22780944651817;2;711;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-47.174020972602364;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-438.1296618355374;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-323.0752926991903;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-59.157864323709276;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-817.7348922177333;2;715;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-255.03813386842657;2;717;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-580.9734993761421;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-465.53763203051477;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-219.59824313690928;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-49.260703662223754;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-385.1799524913568;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-329.1861503194706;2;720;0.1;7.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-64.36534766958312;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-478.001532726995;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-278.5930665648739;2;711;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-37.764535606499116;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-436.7356262537761;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-322.5703025757516;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-47.526428982094174;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-837.1052255278794;2;715;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-253.22396788719908;2;717;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-591.6505137366153;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-465.44995926810583;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-215.99395181747116;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-39.56834246467738;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-384.4901842037842;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-326.57181604956025;2;720;0.1;7.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-56.732209157570004;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-483.53641484868206;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-277.5849923230346;2;711;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-30.349467400324723;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-437.8264768030573;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-323.62741737123434;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-38.2727671500091;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-858.8115249764764;2;715;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-252.76832693274085;2;717;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-604.5907230642285;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-467.94731946490765;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-213.82460176936533;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-31.907384726548123;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-386.10293767564167;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-325.58786712426974;2;720;0.1;8.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-50.904573565119826;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-490.981404462246;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-277.97450229300466;2;711;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-24.48396161808612;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-441.0276257045887;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-326.02492755864415;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-30.89840221329142;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-882.5374080676844;2;715;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-253.4561105349521;2;717;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-619.4435052164915;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-472.6567198604341;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-212.8603127470546;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-25.82892476422634;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-389.63586558592186;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-326.0283132837514;2;720;0.1;8.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-46.500266021130756;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-500.0294261207979;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-279.56495267981086;2;711;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-19.825857475354272;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-446.02407010967016;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-329.57358782796234;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-25.00972691255795;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-908.0147919777377;2;715;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-255.11087243418257;2;717;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-635.9195421602652;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-479.2598166118792;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-212.91160253004475;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-20.986800356040657;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-394.77691572915734;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-327.7129060844854;2;720;0.1;9.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-43.21984563601094;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-510.4279635040669;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-282.18802112803036;2;711;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-16.111742879018827;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-452.55084481297877;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-334.11217815618636;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-20.29667118263509;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-935.0160992679625;2;715;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-257.5874666718933;2;717;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-653.7791068549967;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-487.4852316841713;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-213.82205901550913;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-17.113867221765506;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-401.27069244868767;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-330.48438891050466;2;720;0.1;9.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-40.82875816926413;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-521.9690574006988;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-285.6998991008582;2;711;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-13.138435210238196;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-460.3848852510311;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-339.5035044300844;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-16.51523448373416;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-963.3476415631814;2;715;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-260.766062181967;2;717;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-672.8226852860279;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-497.1017858698045;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-215.46228055159835;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-14.003574897887763;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-408.907417516704;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-334.20585628815377;2;720;0.1;10.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-39.14315142655879;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-534.4810428172947;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-289.97785960770653;2;711;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-10.74878556501808;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-469.3381684267594;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-345.6308652576149;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-13.473426781182956;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-992.8440760480945;2;715;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-264.5473107803306;2;717;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-692.8834918986624;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-507.912603962273;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-217.72491161579902;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-11.495795841069523;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-417.51407903433767;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-338.75829298059745;2;720;0.1;10.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-38.01871558014104;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-547.8217901179634;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-294.91721863757834;2;711;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-8.820853985958085;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-479.2519696524566;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-352.39497465222826;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-11.020084970479582;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-1023.363796582364;2;715;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-268.84846558017057;2;717;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-713.8214948428564;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-519.7500210944258;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-220.52060018386976;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-9.465988293171298;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;13;641;1;-426.94736962370615;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;14;352;2;-344.0383285701393;2;720;0.1;11.0;0.3;-1;-1;-1;-1;-1;-1;-1
RW;0;0;0;-37.34196115802358;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;1;339;1;-561.873212674127;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;2;479;2;-300.4286805573847;2;711;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;3;0;0;-7.259677135378649;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;4;504;1;-489.9920719651645;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;5;542;2;-359.7113095389892;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;6;0;0;-9.036046960902166;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;7;507;1;-1054.7851173052145;2;715;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;8;532;2;-273.60027095286506;2;717;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;9;557;0;-735.5186347285847;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;10;370;1;-532.471207754347;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;11;582;2;-223.774717386079;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
RW;12;0;0;-7.8169337266902;2;720;0.1;11.5;0.3;-1;-1;-1;-1;-1;-1;-1
