model_name;user_id;hotkey_count;technique_id;log_likelyhood;n_params;N;p1;p2;p3;p4;p5;p6;p7;p8;p9;p10
CK;12;0;0;-5.136837747794105;2;720;0.2;6.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-388.9086699587458;2;720;0.2;6.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-397.5648787721568;2;720;0.2;6.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-41.485849356238184;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-434.02148598960696;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-364.5753581016512;2;711;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-3.118679746761324;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-533.6493347857704;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-389.16702980028697;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-3.118679746761324;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-594.0889509411431;2;715;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-357.0712215541964;2;717;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-512.1726642958954;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-570.1503761887036;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-291.74686322198664;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-3.118679746761324;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-410.8932291964402;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-422.973301225706;2;720;0.2;6.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-42.85792199939893;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-459.55405970817606;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-387.7879472086052;2;711;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-1.8926919414810375;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-563.9900199041091;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-412.47575262368576;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-1.8926919414810375;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-628.0374527116062;2;715;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-379.79080407118073;2;717;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-540.9457482157512;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-602.9620061122992;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-309.58207742743036;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-1.8926919414810375;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-434.19467006258697;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-449.2000551522959;2;720;0.2;7.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-44.75094385962928;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-486.0671771049071;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-411.53864840813185;2;711;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-1.1483871543752684;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-595.4559626433801;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-436.34511057152514;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-1.1483871543752684;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-663.2230998503678;2;715;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-403.0193167078071;2;717;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-570.797189071578;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-636.9623169394142;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-327.8918438286362;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-1.1483871543752684;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-458.42973416209355;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-476.0298194845894;2;720;0.2;7.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-46.96729060471683;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-513.2870413690786;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-435.6864284648359;2;711;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.6966835031833584;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-627.7571843009187;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-460.6364954571161;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.6966835031833584;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-699.3407604672099;2;715;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-426.621105795897;2;717;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-601.4506378033008;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-671.8465050824738;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-346.54732153234386;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.6966835031833584;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-483.3411226756065;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-503.3134535341328;2;720;0.2;8.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-49.38524493474319;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-541.0263222399255;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-460.1335817627275;2;711;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.422615658919121;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-660.6902222024547;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-485.2531642911427;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.422615658919121;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-736.1726098436689;2;715;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-450.50306491922487;2;717;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-632.7129954894147;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-707.3994232490415;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-365.46105196117014;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.422615658919121;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-508.75369169082876;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-530.9459024337867;2;720;0.2;8.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-51.92972455716329;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-569.1550818962991;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-484.8112208063511;2;711;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.2563498710021476;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-694.110203218555;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-510.1262371380634;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.2563498710021476;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-773.5608344187062;2;715;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-474.60011340430447;2;717;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-664.4470367717945;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-743.4671776343757;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-384.5725457539059;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.2563498710021476;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-534.5462640685594;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-558.8518146501978;2;720;0.2;9.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-54.5542924076138;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-597.5818061487875;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-509.6698625386199;2;711;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.15549160530298992;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-727.912336348436;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-535.2056280965836;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.15549160530298992;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-811.3893297806297;2;715;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-498.8658536827152;2;717;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-696.5534648488378;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-779.9381136175721;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-403.8390921013041;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.15549160530298992;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-560.6334612802033;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-586.9761187653435;2;720;0.2;9.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-57.23011978752893;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-626.2409747389327;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-534.6732735478358;2;711;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.09431320332808918;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-762.0195753545448;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-560.4541245815242;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.09431320332808918;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-849.5713442547143;2;715;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-523.266518668086;2;717;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-728.9590751713538;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-816.7300176912248;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-423.2298618076702;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.09431320332808918;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-586.9539400527416;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-615.2777962072696;2;720;0.2;10.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-59.93921882537366;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-655.0848640837087;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-559.7944076308992;2;711;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.057204871241050476;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-796.3743292602925;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-585.8434835266045;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.057204871241050476;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-888.0410618679305;2;715;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-547.777015744337;2;717;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-761.6088814975404;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-853.7814399077606;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-442.7220928415729;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.057204871241050476;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-613.462723091717;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-643.7257230299098;2;720;0.2;10.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-62.67029153897781;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-684.0780973267887;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-585.0126945508409;2;711;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.034696884208687016;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-830.9328396066123;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-611.3518271345405;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.034696884208687016;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-926.74780869878;2;715;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-572.3783135034862;2;717;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-794.4608230838166;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-891.0457582004519;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-462.29859818997403;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.034696884208687016;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-640.1261540134649;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-672.2958599390597;2;720;0.2;11.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-65.41618138176143;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-713.1939862959694;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-610.3122078313655;2;711;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.02104486236408952;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-865.661325463615;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-636.9618821867765;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.02104486236408952;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-965.6520187087393;2;715;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-597.0556941126325;2;717;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-827.4821640693306;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-928.4870778239932;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-481.94611825209125;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.02104486236408952;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-666.9185425430637;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-700.9693280618179;2;720;0.2;11.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-68.17230622299043;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-742.4120496915235;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-635.6804094862089;2;711;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.012764405129892138;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-900.533309329421;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-662.6597718585439;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.012764405129892138;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-1004.72238990642;2;715;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-621.7975682641637;2;717;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-860.6470113467002;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-966.0773679967475;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-501.65421662061055;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.012764405129892138;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-693.819905702685;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-729.731072230072;2;720;0.2;12.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-70.93569275969104;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-771.7163093265175;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-661.1072772661553;2;711;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.007742021780852991;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-935.5277389663531;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-688.4341732109552;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.007742021780852991;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-1043.933853778527;2;715;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-646.5946592712755;2;717;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-893.9345788783883;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1003.794439684932;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-521.4145286083005;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.007742021780852991;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-720.8144255703658;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-758.5689182367864;2;720;0.2;12.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-73.70437988334078;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-801.0941055967359;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-686.5846884190515;2;711;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.0046957804638152936;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-970.6276510761077;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-714.2757195953343;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.0046957804638152936;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-1083.2661063852556;2;715;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-671.4394320612615;2;717;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-927.3279556423429;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1041.6205005985416;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-541.2202411661033;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.0046957804638152936;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-747.8893801589561;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-787.4728974866388;2;720;0.2;13.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-76.47704872621466;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-830.535262881753;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-712.1059776192276;2;711;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.0028481373555533348;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-1005.8192078238196;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-740.1765692609615;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.0028481373555533348;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-1122.7025318211945;2;715;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-696.3256866600113;2;717;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-960.8132174871696;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1079.5411102534015;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-561.0657264192795;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.0028481373555533348;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-775.0343902062409;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-816.4347555118663;2;720;0.2;13.5;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-79.25279224916171;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-860.0314933211421;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-737.6656147461184;2;711;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-0.0017274835610603066;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-1041.0909928622473;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-766.1300883770748;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-0.0017274835610603066;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-1162.2294030509236;2;715;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-721.248263675362;2;717;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-994.3787768830715;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1117.544415237331;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-580.9462785746448;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-0.0017274835610603066;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-802.2408795701776;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-845.4475886736222;2;720;0.2;14.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-1141.1730005192344;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-1141.1730005192344;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-711.0;2;711;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-1141.1730005192344;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;4;504;1;-1141.1730005192344;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;5;542;2;-720.0;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;6;0;0;-1141.1730005192344;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;7;507;1;-1133.248188015629;2;715;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;8;532;2;-717.0;2;717;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;9;557;0;-1141.1730005192344;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;10;370;1;-1141.1730005192344;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;11;582;2;-720.0;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;12;0;0;-1141.1730005192344;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;13;641;1;-1141.1730005192344;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;14;352;2;-720.0;2;720;0.25;0.0;1;-1;-1;-1;-1;-1;-1;-1
CK;0;0;0;-830.8971498966633;2;720;0.25;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;1;339;1;-892.7313426318402;2;720;0.25;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;2;479;2;-537.9331633161772;2;711;0.25;0.5;1;-1;-1;-1;-1;-1;-1;-1
CK;3;0;0;-825.1512666020758;2;720;0.25;0.5;1;-1;-1;-1;-1;-1;-1;-1
